,EFINVA,EFSIZE,EFMJIE
84978,0,5,2
84979,0,5,2
84980,50,2,2
84981,50,2,1
84982,0,4,1
84983,0,4,2
84986,1975,2,1
84987,1975,2,2
84988,0,3,2
84989,0,3,2
84990,0,3,1
84991,0,1,1
84992,36500,2,1
84993,36500,2,2
84994,0,2,2
84995,0,2,1
84996,19800,2,2
84997,19800,2,1
84998,0,2,1
84999,0,2,2
85000,0,2,1
85001,0,2,2
85002,200,4,1
85003,200,4,2
85006,0,4,2
85007,0,4,1
85010,0,2,2
85011,0,2,1
85012,0,2,1
85013,0,2,2
85014,0,2,1
85015,0,2,2
85016,75,1,1
85017,225,2,1
85018,225,2,2
85019,0,1,1
85020,850,3,1
85021,850,3,2
85022,850,3,2
85023,25,2,1
85024,25,2,2
85025,0,2,1
85026,0,2,2
85027,0,2,2
85028,0,2,1
85029,50,2,1
85030,50,2,2
85031,925,1,1
85032,0,2,1
85033,0,2,2
85034,50,2,2
85035,50,2,1
85036,0,2,1
85037,0,2,2
85038,25,2,2
85039,25,2,1
85040,1250,2,2
85041,1250,2,1
85042,0,4,1
85043,0,4,2
85046,0,7,1
85047,0,7,2
85048,0,7,2
85049,0,7,2
85053,0,1,1
85054,0,4,2
85055,0,4,1
85058,0,1,1
85059,8250,1,1
85060,0,1,1
85061,0,1,1
85062,0,1,1
85063,0,3,2
85064,0,3,2
85065,0,3,1
85066,0,2,1
85067,0,2,2
85068,0,6,2
85069,0,6,1
85074,2700,2,2
85075,2700,2,1
85076,25000,3,1
85077,25000,3,2
85078,25000,3,2
85079,0,2,2
85080,0,2,1
85081,0,4,2
85082,0,4,1
85085,125,1,1
85086,9750,2,1
85087,9750,2,2
85088,400,1,1
85089,0,3,1
85092,0,2,1
85093,0,2,2
85094,0,1,1
85095,38100,3,2
85096,38100,3,1
85097,38100,3,2
85098,0,2,2
85099,0,2,1
85100,50,2,1
85101,50,2,2
85102,50000,2,2
85103,50000,2,1
85104,1350,2,1
85105,1350,2,2
85106,0,3,1
85107,0,3,2
85108,0,3,2
85109,0,2,2
85110,0,2,1
85111,5000,4,1
85112,5000,4,2
85113,5000,4,2
85115,0,2,2
85116,0,2,1
85117,-50,2,2
85118,-50,2,1
85119,0,1,1
85120,0,2,1
85121,0,2,2
85122,0,4,2
85123,0,4,1
85124,0,4,2
85126,0,1,1
85127,0,2,1
85129,0,4,2
85130,0,4,1
85131,0,4,2
85133,0,2,2
85134,0,2,1
85135,0,1,1
85136,0,2,1
85137,0,2,2
85138,0,1,1
85139,10975,2,2
85140,10975,2,1
85141,0,2,1
85142,0,2,2
85143,175,1,1
85144,0,2,2
85145,0,2,1
85146,200,1,1
85147,5700,3,2
85148,5700,3,2
85149,5700,3,1
85150,925,1,1
85151,975,2,1
85152,975,2,2
85154,550,7,2
85157,550,7,1
85158,550,7,2
85159,550,7,2
85160,14000,4,1
85161,14000,4,2
85164,25,1,1
85165,0,3,1
85166,0,3,2
85167,0,3,2
85168,0,2,1
85169,0,2,2
85170,20025,4,1
85171,20025,4,2
85172,20025,4,2
85174,4000,3,2
85175,4000,3,1
85176,4000,3,2
85177,0,2,2
85178,0,2,1
85179,50,1,1
85180,0,4,2
85181,0,4,1
85184,0,1,1
85185,425,1,1
85186,0,2,2
85187,0,2,1
85188,21875,3,1
85189,21875,3,2
85190,21875,3,2
85191,0,2,1
85192,0,2,2
85193,325,1,1
85194,0,1,1
85195,625,2,2
85196,625,2,1
85197,0,1,1
85198,2600,1,1
85199,0,1,1
85200,0,2,2
85201,0,2,1
85202,47000,2,2
85203,47000,2,1
85204,0,4,2
85205,0,4,1
85208,82100,5,1
85209,82100,5,2
85210,82100,5,2
85211,82100,5,2
85213,0,4,1
85214,0,4,2
85217,25,1,1
85218,0,4,2
85219,0,4,1
85222,0,2,1
85223,0,2,2
85224,0,1,1
85225,200,3,2
85226,200,3,1
85228,0,2,1
85230,0,1,1
85231,15700,2,1
85232,15700,2,2
85233,0,2,1
85234,0,2,2
85235,0,1,1
85236,0,1,1
85237,0,2,2
85238,0,2,1
85239,575,1,1
85240,50,2,2
85241,50,2,1
85242,3900,4,2
85243,3900,4,2
85244,3900,4,2
85245,3900,4,1
85246,0,1,1
85247,0,3,1
85248,0,3,2
85249,0,3,2
85250,0,2,2
85251,0,2,1
85252,0,4,1
85253,0,4,2
85256,6000,2,2
85257,6000,2,1
85258,0,1,1
85259,0,5,1
85260,0,5,2
85264,0,1,1
85265,125,1,1
85266,375,4,1
85267,375,4,2
85270,4550,2,2
85271,4550,2,1
85272,175,3,2
85273,175,3,1
85274,175,3,2
85275,1550,4,1
85276,1550,4,2
85279,0,4,2
85280,0,4,2
85281,0,4,1
85282,0,4,2
85283,0,5,1
85284,0,5,2
85285,0,5,2
85286,0,5,2
85288,0,1,1
85289,0,1,1
85290,525,3,2
85291,525,3,2
85292,525,3,1
85293,0,5,1
85294,0,5,2
85295,0,5,2
85296,0,5,2
85298,0,3,1
85299,0,3,2
85301,2400,3,2
85302,2400,3,1
85303,2400,3,2
85304,0,2,1
85306,0,3,1
85307,0,3,2
85308,0,3,2
85309,50,1,1
85310,0,2,1
85311,0,2,2
85312,1650,2,1
85313,1650,2,2
85314,1150,1,1
85315,0,2,2
85316,0,2,1
85317,0,2,2
85318,0,2,1
85319,0,3,1
85320,0,3,2
85322,0,3,2
85323,0,3,1
85324,0,3,2
85325,120000,1,1
85326,0,1,1
85327,0,1,1
85328,6100,2,1
85329,6100,2,2
85330,200,4,1
85331,200,4,2
85332,200,4,2
85333,200,4,2
85334,0,2,2
85335,0,2,1
85336,19400,2,1
85337,19400,2,2
85338,0,1,1
85339,300,1,1
85340,0,2,1
85341,0,2,2
85342,0,3,1
85343,0,3,2
85345,1200,2,1
85346,1200,2,2
85347,0,2,2
85348,0,2,1
85349,0,1,1
85350,25,3,2
85351,25,3,1
85353,675,2,2
85354,675,2,1
85355,650,1,1
85356,300,5,2
85357,300,5,1
85358,300,5,2
85359,300,5,2
85361,25,1,1
85362,0,1,1
85363,50,3,2
85364,50,3,1
85365,50,3,2
85366,0,1,1
85367,6175,6,1
85368,6175,6,2
85372,6175,6,2
85373,0,3,1
85375,0,3,2
85376,0,3,1
85377,0,3,2
85379,0,2,1
85380,0,2,2
85381,225,1,1
85382,0,1,1
85383,0,1,1
85384,0,2,1
85385,0,2,2
85386,225,2,1
85387,225,2,2
85388,85000,1,1
85389,50,1,1
85390,0,1,1
85391,0,3,2
85392,0,3,2
85393,0,3,1
85394,1025,2,1
85395,1025,2,2
85396,20000,2,1
85397,20000,2,2
85398,0,4,2
85399,0,4,1
85401,0,4,2
85402,0,7,2
85405,0,7,1
85409,50,4,1
85410,50,4,2
85411,50,4,2
85412,50,4,2
85413,0,5,2
85414,0,5,1
85418,1575,2,2
85419,1575,2,1
85420,8000,1,1
85421,25,2,1
85422,25,2,2
85423,-5675,2,2
85424,-5675,2,1
85425,0,2,2
85426,0,2,1
85427,0,2,2
85428,0,2,1
85429,0,1,1
85430,0,1,1
85431,5900,2,2
85432,5900,2,1
85433,0,3,2
85434,0,3,1
85435,0,3,2
85436,3400,2,1
85437,3400,2,2
85438,9500,5,1
85439,9500,5,2
85443,0,1,1
85444,0,7,1
85445,0,7,2
85451,0,1,1
85452,350,2,2
85453,350,2,1
85454,0,4,2
85455,0,4,1
85457,0,4,2
85458,0,3,2
85459,0,3,1
85460,0,3,2
85461,525,3,1
85462,525,3,2
85463,525,3,2
85464,167500,2,2
85465,167500,2,1
85466,0,4,2
85467,0,4,1
85470,175,2,1
85471,175,2,2
85472,100,1,1
85473,0,1,1
85474,0,1,1
85475,0,1,1
85476,-2700,1,1
85477,0,1,1
85478,0,4,1
85479,0,4,2
85482,200,2,2
85483,200,2,1
85484,12500,4,1
85485,12500,4,2
85488,0,2,1
85489,0,2,2
85490,200,2,2
85491,200,2,1
85492,0,1,1
85493,96000,5,2
85494,96000,5,1
85498,0,2,1
85499,0,2,2
85500,0,1,1
85501,0,1,1
85502,0,1,1
85503,3400,2,1
85504,3400,2,2
85505,2700,5,1
85506,2700,5,2
85507,2700,5,2
85508,2700,5,2
85509,2700,5,2
85510,525,2,1
85511,525,2,2
85512,7750,1,1
85513,0,3,1
85514,0,3,2
85516,-1000,3,2
85517,-1000,3,1
85518,-1000,3,2
85519,0,2,1
85521,775,4,1
85522,775,4,2
85525,0,3,2
85526,0,3,2
85527,0,3,1
85528,25,3,1
85529,25,3,2
85530,25,3,2
85531,0,1,1
85532,0,2,1
85534,0,3,1
85535,0,3,2
85537,14100,3,1
85538,14100,3,2
85539,14100,3,2
85540,0,1,1
85541,0,1,1
85542,0,1,1
85543,150,2,2
85544,150,2,1
85545,0,1,1
85546,0,4,1
85547,0,4,2
85550,0,1,1
85551,25,2,2
85552,25,2,1
85553,0,1,1
85554,0,3,1
85555,0,3,2
85556,0,3,2
85557,0,3,1
85558,0,3,2
85560,0,4,2
85561,0,4,1
85564,0,5,1
85565,0,5,2
85566,0,5,2
85567,0,5,2
85569,1875,5,1
85570,1875,5,2
85571,1875,5,2
85572,1875,5,2
85574,0,3,1
85575,0,3,2
85576,0,3,2
85577,14500,4,2
85578,14500,4,1
85579,14500,4,2
85581,425,2,1
85582,425,2,2
85583,8575,2,1
85584,8575,2,2
85585,625,2,2
85586,625,2,1
85587,20900,2,1
85588,20900,2,2
85589,18500,1,1
85590,0,1,1
85591,17750,2,2
85592,17750,2,1
85593,0,7,1
85594,0,7,2
85600,0,1,1
85601,0,2,1
85602,0,2,2
85603,0,1,1
85604,750,2,1
85605,750,2,2
85606,0,2,2
85607,0,2,1
85608,0,4,1
85609,0,4,2
85612,7000,1,1
85613,175,4,2
85614,175,4,1
85615,175,4,2
85616,175,4,2
85617,0,3,2
85618,0,3,2
85619,0,3,1
85620,0,4,1
85621,0,4,2
85622,0,4,2
85623,0,4,2
85624,5800,4,2
85625,5800,4,2
85627,5800,4,1
85628,-2200,3,2
85629,-2200,3,1
85631,0,4,1
85632,0,4,2
85635,0,1,1
85636,0,2,1
85637,0,2,2
85638,0,2,1
85639,0,2,2
85640,0,4,1
85641,0,4,2
85642,0,4,2
85643,0,4,2
85644,0,1,1
85645,0,1,1
85646,0,1,1
85647,0,1,1
85648,2800,3,1
85649,2800,3,2
85651,100,3,1
85652,100,3,2
85653,100,3,2
85654,36200,2,1
85655,36200,2,2
85656,300,1,1
85657,0,2,2
85658,0,2,1
85659,3400,1,1
85660,27000,2,1
85661,27000,2,2
85662,0,5,2
85663,0,5,1
85667,-2600,1,1
85668,975,2,1
85669,975,2,2
85670,0,2,1
85671,0,2,2
85672,150,1,1
85673,21275,7,2
85674,21275,7,1
85675,21275,7,2
85676,21275,7,2
85679,21275,7,2
85680,0,2,1
85681,0,2,2
85682,0,1,1
85683,12625,3,2
85684,12625,3,1
85685,12625,3,2
85686,30525,2,1
85687,30525,2,2
85688,0,1,1
85689,0,1,1
85690,850,2,1
85691,850,2,2
85692,0,2,1
85693,0,2,2
85694,5000,2,1
85695,5000,2,2
85696,25,4,2
85697,25,4,1
85698,25,4,2
85699,25,4,2
85700,54000,2,2
85701,54000,2,1
85702,7000,2,1
85703,7000,2,2
85704,0,4,1
85706,0,4,2
85707,0,4,2
85708,6000,2,1
85709,6000,2,2
85710,0,1,1
85711,3000,1,1
85712,0,4,1
85713,0,4,2
85716,0,3,1
85717,0,3,2
85719,25,2,2
85720,25,2,1
85721,0,3,1
85722,0,3,2
85723,0,3,2
85724,3800,1,1
85725,1925,2,1
85726,1925,2,2
85727,0,1,1
85728,0,1,1
85729,27000,4,1
85730,27000,4,2
85733,1250,3,1
85734,1250,3,2
85735,1250,3,2
85736,100,4,1
85737,100,4,2
85740,0,3,2
85741,0,3,1
85743,72500,5,2
85744,72500,5,1
85745,72500,5,2
85748,1625,2,2
85749,1625,2,1
85750,0,1,1
85751,1150,5,2
85752,1150,5,1
85755,1150,5,2
85756,0,1,1
85757,82500,1,1
85758,0,2,1
85759,0,2,2
85760,0,1,1
85761,2200,3,1
85762,2200,3,2
85764,0,2,2
85765,0,2,1
85766,900,1,1
85767,0,1,1
85768,0,1,1
85769,1150,1,1
85770,225,3,1
85771,225,3,2
85773,50,3,1
85774,50,3,2
85776,10000,1,1
85777,250,2,1
85778,250,2,2
85779,0,2,1
85780,0,2,2
85781,0,3,1
85782,0,3,2
85783,0,3,2
85784,340000,6,2
85785,340000,6,1
85790,400,2,1
85791,400,2,2
85792,175,1,1
85793,1250,3,2
85794,1250,3,1
85796,0,1,1
85797,125,2,1
85799,0,1,1
85800,0,2,1
85801,0,2,2
85802,625,2,1
85803,625,2,2
85804,0,1,1
85805,0,5,2
85806,0,5,2
85807,0,5,2
85808,0,5,1
85810,16500,1,1
85811,0,4,1
85812,0,4,2
85815,0,1,1
85816,0,4,2
85817,0,4,1
85820,0,1,1
85821,0,2,1
85822,0,2,2
85823,0,2,2
85824,0,2,1
85825,0,3,2
85826,0,3,1
85827,0,3,2
85828,0,1,1
85829,7500,2,2
85830,7500,2,1
85831,0,3,1
85832,0,3,2
85833,0,3,2
85834,625,1,1
85835,15500,1,1
85836,0,2,1
85837,0,2,2
85838,825,2,2
85839,825,2,1
85840,0,2,1
85842,0,1,1
85843,2200,5,2
85844,2200,5,1
85848,11000,2,1
85849,11000,2,2
85850,0,1,1
85851,0,4,2
85852,0,4,1
85853,0,4,2
85854,0,4,2
85855,200,2,2
85856,200,2,1
85857,0,1,1
85858,0,1,1
85859,0,5,2
85860,0,5,1
85861,0,5,2
85864,35000,1,1
85865,0,2,2
85866,0,2,1
85867,0,4,2
85868,0,4,1
85871,0,5,1
85872,0,5,2
85874,0,5,2
85875,0,5,2
85876,0,1,1
85877,0,4,2
85878,0,4,1
85881,0,1,1
85882,30000,1,1
85883,50,2,2
85884,50,2,1
85885,500,2,2
85886,500,2,1
85887,0,1,1
85888,2900,1,1
85889,0,4,1
85890,0,4,2
85893,0,1,1
85894,0,2,1
85895,0,2,2
85896,0,3,1
85899,550,2,2
85900,550,2,1
85901,50,3,2
85902,50,3,1
85903,50,3,2
85904,200,2,2
85905,200,2,1
85906,0,2,1
85908,0,1,1
85909,0,1,1
85910,0,1,1
85911,0,1,1
85912,0,1,1
85913,0,2,2
85914,0,2,1
85915,0,2,1
85916,0,2,2
85917,0,1,1
85918,0,7,2
85919,0,7,2
85920,0,7,2
85921,0,7,2
85922,0,7,1
85925,0,1,1
85926,50,5,1
85929,50,5,2
85930,50,5,2
85931,2900,2,2
85932,2900,2,1
85933,0,3,1
85934,0,3,2
85936,825,2,1
85937,825,2,2
85938,0,3,1
85939,0,3,2
85940,0,3,2
85941,0,2,1
85942,0,2,2
85943,0,2,1
85944,0,2,2
85945,4700,4,2
85946,4700,4,1
85947,4700,4,2
85948,4700,4,2
85949,0,2,1
85950,0,2,2
85951,0,4,1
85952,0,4,2
85953,0,4,2
85955,0,1,1
85956,21500,4,1
85957,21500,4,2
85960,225,1,1
85961,725,1,1
85962,0,1,1
85963,0,1,1
85964,14500,2,1
85965,14500,2,2
85966,0,4,1
85967,0,4,2
85970,0,2,1
85971,0,2,2
85972,0,1,1
85973,33000,3,1
85974,33000,3,2
85975,33000,3,2
85976,1975,2,2
85977,1975,2,1
85978,0,1,1
85979,275,2,1
85980,275,2,2
85981,300,4,1
85982,300,4,2
85983,300,4,2
85985,0,2,1
85986,0,2,2
85987,0,4,1
85988,0,4,2
85991,175,2,1
85992,175,2,2
85993,0,5,2
85994,0,5,1
85995,0,5,2
85996,0,5,2
85997,0,5,2
85998,525,4,1
85999,525,4,2
86002,0,2,2
86003,0,2,1
86004,0,1,1
86005,0,1,1
86006,3875,4,2
86007,3875,4,1
86010,0,1,1
86011,0,1,1
86012,0,3,1
86013,0,3,2
86014,0,3,2
86015,175,4,2
86016,175,4,1
86019,7250,2,1
86020,7250,2,2
86021,0,1,1
86022,0,2,1
86023,0,2,2
86024,0,3,1
86027,9950,4,2
86028,9950,4,1
86029,9950,4,2
86030,9950,4,2
86031,0,1,1
86032,2500,1,1
86033,375,1,1
86034,1400,2,1
86035,1400,2,2
86036,11000,4,1
86037,11000,4,2
86038,11000,4,2
86040,0,5,2
86041,0,5,1
86045,0,3,2
86046,0,3,1
86048,-9500,3,2
86049,-9500,3,1
86051,0,2,2
86052,0,2,1
86053,0,1,1
86054,0,2,1
86055,0,2,2
86056,0,1,1
86057,0,3,2
86058,0,3,1
86060,0,1,1
86061,0,3,1
86062,0,3,2
86064,4750,1,1
86065,1025,2,1
86066,1025,2,2
86067,25,4,1
86068,25,4,2
86069,25,4,2
86070,25,4,2
86071,0,2,2
86072,0,2,1
86073,725,1,1
86074,0,1,1
86075,13000,2,1
86076,13000,2,2
86077,0,3,2
86078,0,3,1
86080,0,4,1
86081,0,4,2
86084,325,4,1
86085,325,4,2
86086,325,4,2
86088,225,2,2
86089,225,2,1
86090,25,2,2
86091,25,2,1
86092,200,1,1
86093,0,4,1
86094,0,4,2
86097,109000,4,1
86098,109000,4,2
86099,109000,4,2
86100,109000,4,2
86101,12500,2,1
86102,12500,2,2
86103,0,1,1
86104,0,5,1
86105,0,5,2
86109,0,4,1
86110,0,4,2
86111,0,4,2
86112,0,4,2
86113,3750,2,1
86114,3750,2,2
86115,50,3,1
86116,50,3,2
86117,50,3,2
86118,11750,2,1
86119,11750,2,2
86120,50,2,2
86121,50,2,1
86122,150,4,1
86123,150,4,2
86126,0,3,1
86127,0,3,2
86128,0,3,2
86129,550,1,1
86130,0,1,1
86131,0,2,1
86133,0,4,1
86137,0,2,1
86138,0,2,2
86139,0,1,1
86140,19050,3,2
86141,19050,3,1
86142,19050,3,2
86143,0,5,2
86144,0,5,1
86147,0,5,2
86148,225,1,1
86149,0,1,1
86150,3200,1,1
86151,0,1,1
86152,0,3,1
86153,0,3,2
86155,0,1,1
86156,0,1,1
86157,0,2,1
86158,0,2,2
86159,0,3,1
86162,5000,2,1
86163,5000,2,2
86164,2350,3,2
86165,2350,3,1
86167,0,1,1
86168,0,1,1
86169,0,5,1
86170,0,5,2
86174,650,1,1
86175,0,1,1
86176,0,3,1
86177,0,3,2
86179,800,1,1
86180,0,2,2
86181,0,2,1
86182,0,1,1
86183,0,3,1
86184,0,3,2
86185,0,3,2
86186,250,2,1
86187,250,2,2
86188,0,3,1
86191,0,1,1
86192,39875,2,1
86193,39875,2,2
86194,0,1,1
86195,0,2,1
86196,0,2,2
86197,0,5,2
86198,0,5,1
86202,325,2,1
86203,325,2,2
86204,21000,3,1
86205,21000,3,2
86206,21000,3,2
86207,0,2,2
86208,0,2,1
86209,3500,2,1
86210,3500,2,2
86211,0,3,1
86214,25,3,2
86215,25,3,1
86216,25,3,2
86217,125,1,1
86218,0,1,1
86219,0,5,2
86220,0,5,1
86224,0,2,1
86226,0,1,1
86227,0,1,1
86228,275,2,1
86229,275,2,2
86230,0,1,1
86231,525,2,1
86232,525,2,2
86233,100,2,1
86234,100,2,2
86235,50,4,1
86236,50,4,2
86237,50,4,2
86239,0,1,1
86240,350,1,1
86241,0,2,1
86242,0,2,2
86243,0,4,1
86244,0,4,2
86247,0,2,1
86249,75075,3,2
86250,75075,3,1
86252,1700,3,2
86253,1700,3,1
86255,175,2,1
86256,175,2,2
86257,0,1,1
86258,1050,1,1
86259,0,2,1
86260,0,2,2
86261,0,1,1
86262,6750,1,1
86263,1100,1,1
86264,0,2,1
86265,0,2,2
86266,0,2,1
86267,0,1,1
86269,0,4,1
86270,0,4,2
86271,0,4,2
86273,5750,2,1
86274,5750,2,2
86275,0,4,2
86276,0,4,1
86279,0,1,1
86280,0,2,2
86281,0,2,1
86282,11250,2,2
86283,11250,2,1
86284,0,2,2
86285,0,2,1
86286,0,3,1
86287,0,3,2
86289,0,4,2
86290,0,4,1
86293,75,3,2
86294,75,3,1
86296,0,2,2
86297,0,2,1
86298,0,1,1
86299,0,4,2
86300,0,4,1
86301,0,4,2
86302,0,4,2
86303,0,2,1
86304,0,2,2
86305,17250,5,2
86306,17250,5,1
86307,17250,5,2
86308,17250,5,2
86309,17250,5,2
86310,10375,2,1
86311,10375,2,2
86312,0,3,1
86313,0,3,2
86315,0,1,1
86316,0,1,1
86317,250,2,1
86318,250,2,2
86319,25,2,1
86320,25,2,2
86321,1100,2,1
86322,1100,2,2
86323,0,5,1
86324,0,5,2
86328,0,1,1
86329,0,3,2
86330,0,3,1
86332,0,1,1
86333,25,4,1
86334,25,4,2
86335,25,4,2
86336,25,4,2
86337,275,3,2
86338,275,3,1
86339,275,3,2
86340,550,2,2
86341,550,2,1
86342,0,1,1
86343,1300,2,1
86345,775,1,1
86346,0,2,2
86347,0,2,1
86348,3725,2,1
86349,3725,2,2
86350,0,5,2
86351,0,5,1
86352,0,5,2
86353,0,5,2
86355,0,1,1
86356,0,1,1
86357,0,1,1
86358,0,4,2
86359,0,4,1
86362,0,1,1
86363,0,4,2
86364,0,4,1
86367,0,2,1
86368,0,2,2
86369,350,1,1
86370,0,3,2
86371,0,3,2
86372,0,3,1
86373,0,2,2
86374,0,2,1
86375,50,2,1
86376,50,2,2
86377,575,2,1
86378,575,2,2
86379,17500,3,2
86380,17500,3,2
86381,17500,3,1
86382,0,5,2
86383,0,5,1
86384,0,5,2
86387,0,4,1
86388,0,4,2
86389,0,4,2
86390,0,4,2
86391,57675,2,2
86392,57675,2,1
86393,0,3,1
86394,0,3,2
86395,0,3,2
86396,0,3,2
86397,0,3,1
86399,25,1,1
86400,0,1,1
86401,36000,1,1
86402,0,5,1
86403,0,5,2
86404,0,5,2
86405,0,5,2
86406,0,5,2
86407,1300,1,1
86408,2475,3,2
86409,2475,3,1
86411,0,4,1
86412,0,4,2
86413,0,4,2
86415,0,1,1
86416,900,1,1
86417,0,1,1
86418,0,2,2
86419,0,2,1
86420,0,1,1
86421,0,2,1
86422,0,2,2
86423,0,2,1
86424,0,2,2
86425,0,4,2
86426,0,4,1
86429,0,2,2
86430,0,2,1
86431,200,2,1
86432,200,2,2
86433,50,2,1
86434,50,2,2
86435,0,4,2
86436,0,4,1
86439,0,2,1
86441,0,2,1
86442,0,2,2
86443,0,2,1
86444,0,2,2
86445,-175,4,1
86446,-175,4,2
86449,0,2,1
86450,0,2,2
86451,0,1,1
86452,0,2,1
86453,0,2,2
86454,1100,3,2
86455,1100,3,1
86456,1100,3,2
86457,0,4,2
86458,0,4,1
86461,4000,2,1
86462,4000,2,2
86463,0,1,1
86464,1600,2,1
86465,1600,2,2
86466,-3300,1,1
86467,4150,4,2
86468,4150,4,1
86471,1050,2,2
86472,1050,2,1
86473,0,2,1
86474,0,2,2
86475,0,2,2
86476,0,2,1
86477,350,3,1
86478,350,3,2
86479,350,3,2
86480,0,3,1
86481,0,3,2
86482,0,3,2
86483,0,4,2
86484,0,4,1
86485,0,4,2
86486,0,4,2
86487,0,1,1
86488,0,2,2
86489,0,2,1
86490,0,3,2
86491,0,3,1
86493,0,2,1
86494,0,2,2
86495,6250,1,1
86496,24000,2,2
86497,24000,2,1
86498,0,4,2
86499,0,4,1
86502,25,2,2
86503,25,2,1
86504,0,1,1
86505,0,5,1
86506,0,5,2
86510,0,2,2
86511,0,2,1
86512,0,2,1
86513,0,2,2
86514,0,2,1
86515,0,2,2
86516,0,2,2
86517,0,2,1
86518,0,1,1
86519,7300,4,2
86520,7300,4,2
86521,7300,4,1
86522,7300,4,2
86523,50,3,1
86524,50,3,2
86525,50,3,2
86526,2450,2,2
86527,2450,2,1
86528,0,1,1
86529,0,2,2
86530,0,2,1
86531,0,1,1
86532,0,1,1
86533,0,4,2
86534,0,4,1
86535,0,4,2
86536,0,4,2
86537,0,2,2
86538,0,2,1
86539,0,1,1
86540,1500,2,1
86541,1500,2,2
86542,6500,3,1
86543,6500,3,2
86544,6500,3,2
86545,0,1,1
86546,0,2,2
86547,0,2,1
86548,0,2,1
86549,0,1,1
86550,0,2,2
86551,0,1,1
86552,0,2,1
86553,0,2,2
86554,3250,2,1
86555,3250,2,2
86556,875,2,1
86557,875,2,2
86558,50,1,1
86559,0,2,1
86560,0,2,2
86561,0,2,2
86562,0,2,1
86563,0,4,1
86564,0,4,2
86565,0,4,2
86566,0,4,2
86567,0,1,1
86568,48000,2,1
86569,48000,2,2
86570,0,4,1
86571,0,4,2
86572,0,4,2
86573,0,4,2
86574,0,3,1
86575,0,3,2
86577,16500,1,1
86578,0,3,1
86579,0,3,2
86580,0,3,2
86581,0,4,1
86582,0,4,2
86585,0,1,1
86586,0,1,1
86587,0,5,1
86588,0,5,2
86589,0,5,2
86592,775,2,2
86593,775,2,1
86594,0,3,1
86595,0,3,2
86597,0,2,1
86598,0,2,2
86599,250,4,2
86600,250,4,1
86603,0,1,1
86604,0,3,1
86607,0,1,1
86608,425,6,1
86609,425,6,2
86613,425,6,2
86614,0,1,1
86615,16600,2,1
86616,16600,2,2
86617,175,1,1
86618,0,4,2
86619,0,4,1
86622,0,4,1
86623,0,4,2
86626,0,3,2
86627,0,3,1
86628,0,3,2
86629,-6750,5,2
86630,-6750,5,1
86634,0,1,1
86635,0,7,2
86636,0,7,1
86642,0,2,1
86643,0,2,2
86644,0,1,1
86645,1150,2,2
86646,1150,2,1
86647,0,2,2
86648,0,2,1
86649,0,1,1
86650,0,1,1
86651,0,2,1
86653,0,2,1
86654,0,2,2
86655,0,2,2
86656,0,2,1
86657,0,3,2
86658,0,3,1
86660,0,3,1
86661,0,3,2
86663,0,1,1
86664,0,1,1
86665,0,1,1
86666,375,2,1
86667,375,2,2
86668,2750,3,1
86669,2750,3,2
86670,2750,3,2
86671,25,3,2
86672,25,3,1
86674,0,1,1
86675,0,3,2
86676,0,3,1
86678,0,5,1
86679,0,5,2
86683,43000,1,1
86684,250,1,1
86685,0,2,2
86686,0,2,1
86687,0,2,1
86688,0,2,2
86689,25,2,1
86690,25,2,2
86691,0,2,1
86692,0,2,2
86693,29000,4,1
86694,29000,4,2
86697,7300,5,2
86698,7300,5,1
86699,7300,5,2
86700,7300,5,2
86701,7300,5,2
86702,0,5,1
86703,0,5,2
86707,93000,5,2
86708,93000,5,1
86709,93000,5,2
86710,93000,5,2
86712,0,2,1
86713,0,2,2
86714,0,2,1
86715,0,2,2
86716,0,2,2
86717,0,2,1
86718,25,2,1
86719,25,2,2
86720,0,1,1
86721,9750,1,1
86722,0,2,2
86723,0,2,1
86724,0,5,1
86725,0,5,2
86726,0,5,2
86728,0,5,2
86729,0,2,1
86731,100,2,2
86732,100,2,1
86733,25,3,2
86734,25,3,1
86736,1450,1,1
86737,0,3,1
86738,0,3,2
86740,1375,2,1
86741,1375,2,2
86742,1025,2,2
86743,1025,2,1
86744,0,2,2
86745,0,2,1
86746,0,1,1
86747,55025,2,1
86748,55025,2,2
86749,0,1,1
86750,1150,2,1
86751,1150,2,2
86752,0,2,2
86753,0,2,1
86754,50,2,1
86755,50,2,2
86756,50,2,2
86757,50,2,1
86758,0,1,1
86759,0,1,1
86760,25,2,1
86761,25,2,2
86762,0,1,1
86763,0,1,1
86764,52900,2,1
86765,52900,2,2
86766,0,2,1
86767,0,2,2
86768,125,1,1
86769,0,6,2
86770,0,6,1
86771,0,6,2
86775,0,2,1
86776,0,2,2
86777,0,2,2
86778,0,2,1
86779,0,1,1
86780,0,1,1
86781,2800,4,1
86782,2800,4,2
86785,0,1,1
86786,0,2,1
86787,0,2,2
86788,0,1,1
86789,0,6,1
86790,0,6,2
86791,0,6,2
86792,0,6,2
86793,0,6,2
86794,0,6,2
86795,1100,2,1
86796,1100,2,2
86797,0,2,1
86798,0,2,2
86799,79500,4,2
86800,79500,4,1
86801,79500,4,2
86802,79500,4,2
86803,0,1,1
86804,0,2,1
86806,975,2,1
86807,975,2,2
86808,0,2,1
86809,0,2,2
86810,10700,4,2
86811,10700,4,1
86812,10700,4,2
86813,10700,4,2
